nomination_id,award_id,year,title_id,actor_id,network_id,category_id,role,episode,producers,winner
690,4,2017,82,1030,2,2,William H. Hill,Memphis,,False
691,4,2019,82,1034,2,2,Toby Damon,Toby,,False
692,4,2021,82,1034,2,2,Toby Damon,In the Room,,False
693,5,2017,82,318,2,2,Kate Pearson,Pilot,,False
694,4,2011,2,6,3,2,Tyrion Lannister,Baelor,,True
695,4,2012,2,6,3,2,Tyrion Lannister,Blackwater,,False
696,4,2013,2,6,3,2,Tyrion Lannister,Second Sons,,False
697,4,2014,2,6,3,2,Tyrion Lannister,The Laws of Gods and Men,,False
698,4,2015,2,6,3,2,Tyrion Lannister,Hardhome,,True
699,4,2016,2,6,3,2,Tyrion Lannister,No One,,False
700,4,2018,2,6,3,2,Tyrion Lannister,The Dragon and the Wolf,,True
701,4,2019,2,6,3,2,Tyrion Lannister,The Iron Throne,,True
702,4,2016,2,7,3,2,Jon Snow,Battle of the Bastards,,False
703,4,2018,2,1031,3,2,Jaime Lannister,The Spoils of War,,False
704,4,2019,2,1031,3,2,Jaime Lannister,A Knight of the Seven Kingdoms,,False
705,4,2019,2,1033,3,2,Theon Greyjoy,The Long Night,,False
706,5,2013,2,5,3,2,Daenerys Targaryen,And Now His Watch Is Ended,,False
707,5,2015,2,5,3,2,Daenerys Targaryen,The Dance of Dragons,,False
708,5,2016,2,5,3,2,Daenerys Targaryen,Book of the Stranger,,False
709,5,2014,2,8,3,2,Cersei Lannister,The Lion and the Rose,,False
710,5,2015,2,8,3,2,Cersei Lannister,Mother's Mercy,,False
711,5,2016,2,8,3,2,Cersei Lannister,The Winds of Winter,,False
712,5,2018,2,8,3,2,Cersei Lannister,The Dragon and the Wolf,,False
713,5,2019,2,8,3,2,Cersei Lannister,The Bells,,False
714,5,2016,2,1053,3,2,Arya Stark,No One,,False
715,5,2019,2,1053,3,2,Arya Stark,The Long Night,,False
716,5,2019,2,1058,3,2,Brienne of Tarth,A Knight of the Seven Kingdoms,,False
717,5,2019,2,1060,3,2,Sansa Stark,Winterfell,,False
718,4,2013,84,1025,3,2,Gyp Rosetti,Sunday Best,,True
719,5,2011,84,324,3,2,Margaret Thompson,Family Limitation,,False
720,4,2017,40,155,3,2,Bernard Lowe,The Well-Tempered Clavier,,False
721,4,2020,40,155,3,2,Bernard Lowe,Crisis Theory,,False
722,5,2017,40,157,3,2,Maeve Millay,Trace Decay,,False
723,5,2018,40,157,3,2,Maeve Millay,Akane no Mai,,True
724,5,2020,40,157,3,2,Maeve Millay,The Winter Line,,False
725,4,2020,47,182,3,2,Greg Hirsch,This Is Not for Tears,,False
726,4,2022,47,182,3,2,Greg Hirsch,Retired Janitors of Idaho,,False
727,4,2020,47,184,3,2,Roman Roy,Tern Haven,,False
728,4,2022,47,184,3,2,Roman Roy,Too Much Birthday,,False
729,4,2020,47,1035,3,2,Tom Wambsgans,This Is Not for Tears,,False
730,4,2022,47,1035,3,2,Tom Wambsgans,All the Bells Say,,True
731,5,2020,47,1062,3,2,"Siobhan ""Shiv"" Roy",The Summer Palace,,False
732,5,2022,47,1062,3,2,"Siobhan ""Shiv"" Roy",Chiantishire,,False
733,5,2022,47,1070,3,2,Gerri Kellman,The Disruption,,False
734,4,2021,290,1029,3,2,E.B. Jonathan,Chapter 4,,False
735,4,2017,72,1029,8,2,Winston Churchill,Assassins,,True
736,4,2021,289,1040,3,2,Montrose Freeman,Rewind 1921,,False
737,5,2021,289,1065,3,2,Hippolyta Freeman,I Am.,,False
738,5,2020,96,938,3,2,Renata Klein,Tell-Tale Hearts,,False
739,5,2020,96,1063,3,2,Mary Louise Wright,I Want to Know,,False
740,5,2022,136,1071,3,2,"Cassandra ""Cassie"" Howard",Ruminations: Big and Little Bullys,,False
741,5,2015,150,970,8,2,"Suzanne ""Crazy Eyes"" Warren",Hugs Can Be Deceiving,,True
742,5,2017,150,970,8,2,"Suzanne ""Crazy Eyes"" Warren",People Persons,,False
743,4,2015,29,1027,8,2,Doug Stamper,Chapter 27,,False
744,4,2016,29,1027,8,2,Doug Stamper,Chapter 44,,False
745,4,2017,29,1027,8,2,Doug Stamper,Chapter 64,,False
746,4,2019,29,1027,8,2,Doug Stamper,Chapter 73,,False
747,4,2015,287,1028,8,2,Danny Rayburn,Part 12,,False
748,4,2016,287,1028,8,2,Danny Rayburn,Part 23,,True
749,4,2018,72,276,8,2,"Prince Philip, Duke of Edinburgh",Mystery Man,,False
750,4,2021,72,1037,8,2,"Prince Philip, Duke of Edinburgh",Gold Stick,,True
751,5,2018,72,1056,8,2,Princess Margaret,Beryl,,False
752,5,2020,72,1061,8,2,Princess Margaret,Cri de Coeur,,False
753,5,2021,72,1061,8,2,Princess Margaret,The Hereditary Principle,,False
754,5,2021,72,258,8,2,Margaret Thatcher,Favourites,,True
755,5,2021,72,1066,8,2,Camilla Parker Bowles,Fairytale,,False
756,4,2017,13,52,8,2,Jim Hopper,Chapter Eight: The Upside Down,,False
757,4,2018,13,52,8,2,Jim Hopper,Chapter Four: Will the Wise,,False
758,5,2017,13,49,8,2,Eleven,Chapter Seven: The Bathtub,,False
759,5,2018,13,49,8,2,Eleven,Chapter Three: The Pollywog,,False
760,4,2022,141,1041,8,2,Oh Il-nam,Gganbu,,False
761,4,2022,141,535,8,2,Cho Sang-woo,One Lucky Day,,False
762,5,2022,141,1068,8,2,Kang Sae-byeok,Gganbu,,False
763,5,2019,63,1057,8,2,Ruth Langmore,The Gold Coast,,True
764,5,2020,63,1057,8,2,Ruth Langmore,In Case of Emergency,,True
765,5,2022,63,1057,8,2,Ruth Langmore,Sanctified,,True
766,4,2010,293,932,6,2,Leonard Winstone,You Haven't Replaced Me,,False
767,5,2010,293,1045,6,2,Ellen Parsons,Your Secrets Are Safe,,False
768,4,2011,125,464,6,2,Boyd Crowder,The I of the Storm,,False
769,5,2011,125,1048,6,2,Mags Bennett,Brother's Keeper,,True
770,4,2018,105,1032,12,2,Commander Fred Waterford,First Blood,,False
771,4,2020,105,1036,12,2,Commander Joseph Lawrence,Sacrifice,,False
772,4,2021,105,1036,12,2,Commander Joseph Lawrence,Testimony,,False
773,4,2021,105,1038,12,2,Luke Bankole,Home,,False
774,4,2021,105,1039,12,2,Commander Nick Blaine,The Crossing,,False
775,5,2017,105,400,12,2,Aunt Lydia,Offred,,True
776,5,2018,105,400,12,2,Aunt Lydia,June,,False
777,5,2021,105,400,12,2,Aunt Lydia,Progress,,False
778,5,2017,105,1055,12,2,Moira,Night,,False
779,5,2020,105,1055,12,2,Moira Strand,Sacrifice,,False
780,5,2021,105,1055,12,2,Moira Strand,Vows,,False
781,5,2018,105,786,12,2,Emily / Ofsteven,Unwomen,,False
782,5,2018,105,399,12,2,Serena Joy Waterford,Women's Work,,False
783,5,2021,105,399,12,2,Serena Joy Waterford,Home,,False
784,5,2021,105,1064,12,2,Janine Lindo,Testimony,,False
785,4,2020,231,862,13,2,Cory Ellison,Chaos Is the New Cocaine,,True
786,4,2022,231,862,13,2,Cory Ellison,My Least Favorite Year,,False
787,4,2020,231,863,13,2,"Charles ""Chip"" Black",The Interview,,False
788,4,2022,81,504,13,2,Irving Bailiff,Defiant Jazz,,False
789,4,2022,81,1042,13,2,Burt Goodman,The Grim Barbarity of Optics and Design,,False
790,5,2022,81,1067,13,2,Harmony Cobel,What's for Dinner?,,False
791,4,2013,103,394,7,2,Saul Berenson,The Choice,,False
792,4,2014,103,394,7,2,Saul Berenson,Gerontion,,False
793,4,2017,103,394,7,2,Saul Berenson,America First,,False
794,4,2018,103,394,7,2,Saul Berenson,Species Jump,,False
795,5,2013,103,83,7,2,Jessica Brody,State of Independence,,False
796,4,2014,224,1026,7,2,Mickey Donovan,Fite Nite,,False
797,4,2016,224,1026,7,2,Mickey Donovan,The Kalamazoo,,False
798,5,2016,314,1052,7,2,Helen Solloway,204,,False
799,5,2022,303,1069,7,2,Misty Quigley,Sic Transit Gloria Mundi,,False
800,4,2010,1,2,17,2,Jesse Pinkman,Half Measures,,True
801,4,2012,1,2,17,2,Jesse Pinkman,End Times,,True
802,4,2013,1,2,17,2,Jesse Pinkman,Buyout,,False
803,4,2014,1,2,17,2,Jesse Pinkman,Confessions,,True
804,4,2012,1,1023,17,2,Gus Fring,Hermanos,,False
805,4,2019,15,1023,17,2,Gus Fring,Piñata,,False
806,4,2020,15,1023,17,2,Gus Fring,JMM,,False
807,4,2021,26,1023,25,2,Moff Gideon,Chapter 16: The Rescue,,False
808,4,2013,1,59,17,2,Mike Ehrmantraut,Say My Name,,False
809,4,2015,15,59,17,2,Mike Ehrmantraut,Five-O,,False
810,4,2016,15,59,17,2,Mike Ehrmantraut,Bali Ha'i,,False
811,4,2017,15,59,17,2,Mike Ehrmantraut,Witness,,False
812,4,2019,15,59,17,2,Mike Ehrmantraut,Winner,,False
813,5,2012,1,3,17,2,Skyler White,Cornered,,False
814,5,2013,1,3,17,2,Skyler White,Fifty-One,,True
815,5,2014,1,3,17,2,Skyler White,Ozymandias,,True
816,4,2010,45,1021,17,2,Roger Sterling,The Gypsy and the Hobo,,False
817,4,2011,45,1021,17,2,Roger Sterling,Hands and Knees,,False
818,4,2012,45,10,17,2,Lane Pryce,Commissions and Fees,,False
819,5,2010,45,1047,17,2,Joan Harris,Guy Walks Into an Advertising Agency,,False
820,5,2011,45,1047,17,2,Joan Harris,The Summer Man,,False
821,5,2012,45,1047,17,2,Joan Harris,The Other Woman,,False
822,5,2013,45,1047,17,2,Joan Harris,A Tale of Two Cities,,False
823,5,2014,45,1047,17,2,Joan Harris,The Strategy,,False
824,5,2015,45,1047,17,2,Joan Harris,Lost Horizon,,False
825,5,2010,45,175,17,2,Peggy Olson,Love Among the Ruins,,False
826,5,2022,15,58,17,2,Kim Wexler,Hit and Run,,False
827,5,2011,188,1049,17,2,Mitch Larsen,Pilot,,False
828,4,2012,55,1024,19,2,Charles Carson,Episode 202,,False
829,4,2013,55,1024,19,2,Charles Carson,Episode 306,,False
830,4,2014,55,1024,19,2,Charles Carson,Episode 401,,False
831,4,2015,55,1024,19,2,Charles Carson,A Moorland Holiday,,False
832,4,2012,55,214,19,2,John Bates,Episode 207,,False
833,5,2012,55,1050,19,2,Violet Crawley,Episode 201,,True
834,5,2013,55,1050,19,2,Violet Crawley,Episode 301,,False
835,5,2014,55,1050,19,2,Violet Crawley,Episode 408,,False
836,5,2016,55,1050,19,2,Violet Crawley,Episode 606,,True
837,5,2012,55,1051,19,2,Anna Bates,Episode 207,,False
838,5,2014,55,1051,19,2,Anna Bates,Episode 404,,False
839,5,2015,55,1051,19,2,Anna Bates,Episode 508,,False
840,5,2010,313,1046,5,2,Madeline Westen,Devil You Know,,False
841,5,2016,315,1054,26,2,Quinn King,Mother,,False
842,5,2019,301,1059,22,2,Carolyn Martens,Nice and Neat,,False
843,5,2020,301,1059,22,2,Carolyn Martens,Management Sucks,,False
